id,order_number,total_price,created_at,financial_status,fulfillment_status,customer_email,total_discounts,total_line_items_price,total_tax,total_weight,currency
4931081502885,1696,58.19,2022-12-28T08:00:12-08:00,paid,fulfilled,N/A,13.29,66.48,0.00,0,USD
4932873388197,1697,38.24,2022-12-29T21:21:32-08:00,paid,fulfilled,N/A,0.00,33.24,0.00,0,USD
4932873420965,1698,219.00,2022-12-29T21:21:32-08:00,paid,fulfilled,N/A,0.00,189.00,0.00,0,USD
4932873486501,1699,55.49,2022-12-29T21:21:39-08:00,paid,fulfilled,N/A,0.00,47.49,0.00,0,USD
4932873519269,1700,38.24,2022-12-29T21:21:39-08:00,paid,fulfilled,N/A,0.00,33.24,0.00,0,USD
4932873552037,1701,38.24,2022-12-29T21:21:39-08:00,paid,fulfilled,N/A,0.00,33.24,0.00,0,USD
4932873617573,1702,38.24,2022-12-29T21:21:41-08:00,paid,fulfilled,N/A,0.00,33.24,0.00,0,USD
4932873683109,1703,48.24,2022-12-29T21:21:42-08:00,paid,fulfilled,N/A,0.00,33.24,0.00,0,USD
4932873715877,1704,55.49,2022-12-29T21:21:43-08:00,paid,fulfilled,N/A,0.00,47.49,0.00,0,USD
4932873748645,1705,55.49,2022-12-29T21:21:44-08:00,paid,fulfilled,N/A,0.00,47.49,0.00,0,USD
4932873781413,1706,38.24,2022-12-29T21:21:44-08:00,paid,fulfilled,N/A,0.00,33.24,0.00,0,USD
4932873814181,1707,38.24,2022-12-29T21:21:44-08:00,paid,fulfilled,N/A,0.00,33.24,0.00,0,USD
4932873846949,1708,55.49,2022-12-29T21:21:45-08:00,paid,fulfilled,N/A,0.00,47.49,0.00,0,USD
4932873879717,1709,38.24,2022-12-29T21:21:46-08:00,paid,fulfilled,N/A,0.00,33.24,0.00,0,USD
4932873912485,1710,38.24,2022-12-29T21:21:46-08:00,paid,fulfilled,N/A,0.00,33.24,0.00,0,USD
4932873945253,1711,104.98,2022-12-29T21:21:48-08:00,paid,fulfilled,N/A,0.00,96.98,0.00,0,USD
4932873978021,1712,38.24,2022-12-29T21:21:48-08:00,paid,fulfilled,N/A,0.00,33.24,0.00,0,USD
4932874010789,1713,55.49,2022-12-29T21:21:49-08:00,paid,fulfilled,N/A,0.00,47.49,0.00,0,USD
4932874043557,1714,55.49,2022-12-29T21:21:50-08:00,paid,fulfilled,N/A,0.00,47.49,0.00,0,USD
4932874076325,1715,38.24,2022-12-29T21:21:50-08:00,paid,fulfilled,N/A,0.00,33.24,0.00,0,USD
4932874109093,1716,67.48,2022-12-29T21:21:51-08:00,paid,fulfilled,N/A,0.00,47.49,0.00,0,USD
4932874141861,1717,55.49,2022-12-29T21:21:52-08:00,paid,fulfilled,N/A,0.00,47.49,0.00,0,USD
4932874174629,1718,55.49,2022-12-29T21:21:52-08:00,paid,fulfilled,N/A,0.00,47.49,0.00,0,USD
4932874272933,1719,38.24,2022-12-29T21:21:56-08:00,paid,fulfilled,N/A,0.00,33.24,0.00,0,USD
4932874305701,1720,38.24,2022-12-29T21:21:57-08:00,paid,fulfilled,N/A,0.00,33.24,0.00,0,USD
4932874338469,1721,38.24,2022-12-29T21:21:58-08:00,paid,fulfilled,N/A,0.00,33.24,0.00,0,USD
4932874371237,1722,38.24,2022-12-29T21:21:58-08:00,paid,fulfilled,N/A,0.00,33.24,0.00,0,USD
4932874404005,1723,38.24,2022-12-29T21:21:58-08:00,paid,fulfilled,N/A,0.00,33.24,0.00,0,USD
4932874436773,1724,38.24,2022-12-29T21:21:59-08:00,paid,fulfilled,N/A,0.00,33.24,0.00,0,USD
4932874469541,1725,38.24,2022-12-29T21:22:00-08:00,paid,fulfilled,N/A,0.00,33.24,0.00,0,USD
4932874502309,1726,38.24,2022-12-29T21:22:00-08:00,paid,fulfilled,N/A,0.00,33.24,0.00,0,USD
4932874567845,1727,204.44,2022-12-29T21:22:01-08:00,paid,fulfilled,N/A,0.00,199.44,0.00,0,USD
4934706626725,1728,38.24,2022-12-31T13:12:36-08:00,paid,fulfilled,N/A,0.00,33.24,0.00,0,USD
4934755221669,1729,28.24,2022-12-31T14:13:33-08:00,paid,fulfilled,N/A,10.00,33.24,0.00,0,USD
4935462420645,1730,39.99,2023-01-01T09:48:18-08:00,paid,fulfilled,N/A,0.00,34.99,0.00,0,USD
4936774582437,1731,38.24,2023-01-02T13:46:48-08:00,paid,fulfilled,N/A,0.00,33.24,0.00,0,USD
4941485473957,1732,38.24,2023-01-06T18:40:13-08:00,paid,fulfilled,N/A,0.00,33.24,0.00,0,USD
4942298054821,1733,38.24,2023-01-07T13:10:02-08:00,paid,fulfilled,N/A,0.00,33.24,0.00,0,USD
4944448061605,1734,41.04,2023-01-09T12:44:00-08:00,paid,fulfilled,N/A,0.00,38.00,3.04,0,USD
4951283859621,1735,31.25,2023-01-15T05:18:34-08:00,paid,fulfilled,N/A,8.74,34.99,0.00,0,USD
4951780032677,1736,57.99,2023-01-15T13:55:53-08:00,paid,fulfilled,N/A,0.00,49.99,0.00,0,USD
4954187956389,1737,38.24,2023-01-17T21:03:13-08:00,paid,fulfilled,N/A,0.00,33.24,0.00,0,USD
4965004378277,1738,39.99,2023-01-26T14:04:11-08:00,paid,fulfilled,N/A,0.00,34.99,0.00,0,USD
4966364545189,1739,57.99,2023-01-27T18:18:49-08:00,paid,fulfilled,N/A,0.00,49.99,0.00,0,USD
4966752649381,1740,28.24,2023-01-28T05:28:04-08:00,paid,fulfilled,N/A,10.00,33.24,0.00,0,USD
4968525103269,1741,55.49,2023-01-29T21:19:35-08:00,paid,fulfilled,N/A,0.00,47.49,0.00,0,USD
4968525136037,1742,48.24,2023-01-29T21:19:35-08:00,paid,fulfilled,N/A,0.00,33.24,0.00,0,USD
4968525168805,1743,71.48,2023-01-29T21:19:36-08:00,paid,fulfilled,N/A,0.00,66.48,0.00,0,USD
4968525201573,1744,38.24,2023-01-29T21:19:37-08:00,paid,fulfilled,N/A,0.00,33.24,0.00,0,USD
4968525234341,1745,38.24,2023-01-29T21:19:37-08:00,paid,fulfilled,N/A,0.00,33.24,0.00,0,USD
4968525267109,1746,38.24,2023-01-29T21:19:38-08:00,paid,fulfilled,N/A,0.00,33.24,0.00,0,USD
4968525299877,1747,38.24,2023-01-29T21:19:39-08:00,paid,fulfilled,N/A,0.00,33.24,0.00,0,USD
4968525332645,1748,48.24,2023-01-29T21:19:39-08:00,paid,fulfilled,N/A,0.00,33.24,0.00,0,USD
4968525365413,1749,55.49,2023-01-29T21:19:40-08:00,paid,fulfilled,N/A,0.00,47.49,0.00,0,USD
4968525398181,1750,38.24,2023-01-29T21:19:41-08:00,paid,fulfilled,N/A,0.00,33.24,0.00,0,USD
4968525430949,1751,38.24,2023-01-29T21:19:41-08:00,paid,fulfilled,N/A,0.00,33.24,0.00,0,USD
4968525496485,1752,55.49,2023-01-29T21:19:42-08:00,paid,fulfilled,N/A,0.00,47.49,0.00,0,USD
4968525529253,1753,38.24,2023-01-29T21:19:44-08:00,paid,fulfilled,N/A,0.00,33.24,0.00,0,USD
4968525562021,1754,55.49,2023-01-29T21:19:45-08:00,paid,fulfilled,N/A,0.00,47.49,0.00,0,USD
4968525594789,1755,38.24,2023-01-29T21:19:45-08:00,paid,fulfilled,N/A,0.00,33.24,0.00,0,USD
4968525627557,1756,38.24,2023-01-29T21:19:46-08:00,paid,fulfilled,N/A,0.00,33.24,0.00,0,USD
4968525660325,1757,38.24,2023-01-29T21:19:47-08:00,paid,fulfilled,N/A,0.00,33.24,0.00,0,USD
4968525693093,1758,38.24,2023-01-29T21:19:48-08:00,paid,fulfilled,N/A,0.00,33.24,0.00,0,USD
4968525725861,1759,38.24,2023-01-29T21:19:49-08:00,paid,fulfilled,N/A,0.00,33.24,0.00,0,USD
4968525758629,1760,38.24,2023-01-29T21:19:50-08:00,paid,fulfilled,N/A,0.00,33.24,0.00,0,USD
4968525791397,1761,38.24,2023-01-29T21:19:51-08:00,paid,fulfilled,N/A,0.00,33.24,0.00,0,USD
4968525856933,1762,67.48,2023-01-29T21:19:52-08:00,paid,fulfilled,N/A,0.00,47.49,0.00,0,USD
4968525889701,1763,204.44,2023-01-29T21:19:53-08:00,paid,fulfilled,N/A,0.00,199.44,0.00,0,USD
4968525922469,1764,55.49,2023-01-29T21:19:54-08:00,paid,fulfilled,N/A,0.00,47.49,0.00,0,USD
4968525955237,1765,55.49,2023-01-29T21:19:55-08:00,paid,fulfilled,N/A,0.00,47.49,0.00,0,USD
4968525988005,1766,38.24,2023-01-29T21:19:55-08:00,paid,fulfilled,N/A,0.00,33.24,0.00,0,USD
4968526020773,1767,38.24,2023-01-29T21:19:56-08:00,paid,fulfilled,N/A,0.00,33.24,0.00,0,USD
4968526053541,1768,38.24,2023-01-29T21:19:57-08:00,paid,fulfilled,N/A,0.00,33.24,0.00,0,USD
4968526250149,1769,38.24,2023-01-29T21:20:04-08:00,paid,fulfilled,N/A,0.00,33.24,0.00,0,USD
4968568586405,1770,58.93,2023-01-29T22:44:58-08:00,paid,fulfilled,N/A,8.31,58.24,0.00,168,USD
4968967012517,1771,0.00,2023-01-30T09:02:42-08:00,paid,fulfilled,N/A,0.00,0.00,0.00,0,USD
4970843177125,1772,38.24,2023-01-31T13:13:02-08:00,paid,fulfilled,N/A,0.00,33.24,0.00,0,USD
4970843406501,1773,38.24,2023-01-31T13:13:10-08:00,paid,fulfilled,N/A,0.00,33.24,0.00,0,USD
4973224722597,1774,39.99,2023-02-02T14:28:41-08:00,paid,fulfilled,N/A,0.00,34.99,0.00,0,USD
4977185292453,1775,0.00,2023-02-06T05:46:23-08:00,paid,fulfilled,N/A,189.00,189.00,0.00,0,USD
4977646796965,1776,38.24,2023-02-06T13:11:42-08:00,paid,fulfilled,N/A,0.00,33.24,0.00,0,USD
4977676550309,1777,39.93,2023-02-06T13:44:30-08:00,paid,fulfilled,N/A,8.31,33.24,0.00,0,USD
4980101742757,1778,45.49,2023-02-08T21:03:13-08:00,paid,fulfilled,N/A,10.00,47.49,0.00,0,USD
4986418200741,1779,38.00,2023-02-14T17:17:36-08:00,paid,fulfilled,N/A,0.00,38.00,0.00,0,USD
4986419445925,1780,38.00,2023-02-14T17:19:28-08:00,paid,fulfilled,N/A,0.00,38.00,0.00,0,USD
4987064451237,1781,38.24,2023-02-15T09:59:55-08:00,paid,fulfilled,N/A,0.00,33.24,0.00,0,USD
4989021356197,1782,57.49,2023-02-16T15:36:06-08:00,paid,fulfilled,N/A,0.00,49.49,0.00,0,USD
4993723564197,1783,29.50,2023-02-20T13:28:39-08:00,paid,fulfilled,N/A,10.49,34.99,0.00,0,USD
4995228565669,1784,50.00,2023-02-21T17:56:33-08:00,paid,fulfilled,N/A,0.00,50.00,0.00,0,USD
4996764434597,1785,61.10,2023-02-23T08:30:28-08:00,partially_refunded,fulfilled,N/A,18.67,62.25,4.52,1597,USD
4998997409957,1786,38.24,2023-02-25T08:16:03-08:00,paid,fulfilled,N/A,0.00,33.24,0.00,0,USD
4999118291109,1787,11.00,2023-02-25T10:25:17-08:00,paid,fulfilled,N/A,4.00,11.00,0.00,311,USD
5001492299941,1788,40.74,2023-02-27T17:27:46-08:00,paid,fulfilled,N/A,0.00,35.74,0.00,0,USD
5001660596389,1789,57.49,2023-02-27T21:23:29-08:00,paid,fulfilled,N/A,0.00,49.49,0.00,0,USD
5001660629157,1790,38.24,2023-02-27T21:23:30-08:00,paid,fulfilled,N/A,0.00,33.24,0.00,0,USD
5001660661925,1791,67.48,2023-02-27T21:23:31-08:00,paid,fulfilled,N/A,0.00,47.49,0.00,0,USD
5001660694693,1792,38.24,2023-02-27T21:23:31-08:00,paid,fulfilled,N/A,0.00,33.24,0.00,0,USD
5001660727461,1793,48.24,2023-02-27T21:23:32-08:00,paid,fulfilled,N/A,0.00,33.24,0.00,0,USD
5001660760229,1794,38.24,2023-02-27T21:23:33-08:00,paid,fulfilled,N/A,0.00,33.24,0.00,0,USD
5001660825765,1795,71.48,2023-02-27T21:23:34-08:00,paid,fulfilled,N/A,0.00,66.48,0.00,0,USD
5001660858533,1796,38.24,2023-02-27T21:23:35-08:00,paid,fulfilled,N/A,0.00,33.24,0.00,0,USD
5001660891301,1797,38.24,2023-02-27T21:23:35-08:00,paid,fulfilled,N/A,0.00,33.24,0.00,0,USD
5001660924069,1798,55.49,2023-02-27T21:23:35-08:00,paid,fulfilled,N/A,0.00,47.49,0.00,0,USD
5001660956837,1799,48.24,2023-02-27T21:23:36-08:00,paid,fulfilled,N/A,0.00,33.24,0.00,0,USD
5001660989605,1800,38.24,2023-02-27T21:23:37-08:00,paid,fulfilled,N/A,0.00,33.24,0.00,0,USD
5001661022373,1801,38.24,2023-02-27T21:23:37-08:00,paid,fulfilled,N/A,0.00,33.24,0.00,0,USD
5001661087909,1802,38.24,2023-02-27T21:23:39-08:00,paid,fulfilled,N/A,0.00,33.24,0.00,0,USD
5001661120677,1803,55.49,2023-02-27T21:23:40-08:00,paid,fulfilled,N/A,0.00,47.49,0.00,0,USD
5001661153445,1804,38.24,2023-02-27T21:23:40-08:00,paid,fulfilled,N/A,0.00,33.24,0.00,0,USD
5001661186213,1805,38.24,2023-02-27T21:23:41-08:00,paid,fulfilled,N/A,0.00,33.24,0.00,0,USD
5001661218981,1806,38.24,2023-02-27T21:23:42-08:00,paid,fulfilled,N/A,0.00,33.24,0.00,0,USD
5001661251749,1807,38.24,2023-02-27T21:23:42-08:00,paid,fulfilled,N/A,0.00,33.24,0.00,0,USD
5001661284517,1808,204.44,2023-02-27T21:23:43-08:00,paid,fulfilled,N/A,0.00,199.44,0.00,0,USD
5001661317285,1809,55.49,2023-02-27T21:23:44-08:00,paid,fulfilled,N/A,0.00,47.49,0.00,0,USD
5001661415589,1810,55.49,2023-02-27T21:23:46-08:00,paid,fulfilled,N/A,0.00,47.49,0.00,0,USD
5001661448357,1811,38.24,2023-02-27T21:23:47-08:00,paid,fulfilled,N/A,0.00,33.24,0.00,0,USD
5001661481125,1812,38.24,2023-02-27T21:23:47-08:00,paid,fulfilled,N/A,0.00,33.24,0.00,0,USD
5001661513893,1813,38.24,2023-02-27T21:23:48-08:00,paid,fulfilled,N/A,0.00,33.24,0.00,0,USD
5001661546661,1814,38.24,2023-02-27T21:23:49-08:00,paid,fulfilled,N/A,0.00,33.24,0.00,0,USD
5001661612197,1815,48.24,2023-02-27T21:23:50-08:00,paid,fulfilled,N/A,0.00,33.24,0.00,0,USD
5001661644965,1816,55.49,2023-02-27T21:23:51-08:00,paid,fulfilled,N/A,0.00,47.49,0.00,0,USD
5001661677733,1817,38.24,2023-02-27T21:23:51-08:00,paid,fulfilled,N/A,0.00,33.24,0.00,0,USD
5002183278757,1818,0.00,2023-02-28T09:02:50-08:00,paid,fulfilled,N/A,0.00,0.00,0.00,0,USD
5003526340773,1819,38.24,2023-03-01T13:08:22-08:00,paid,fulfilled,N/A,0.00,33.24,0.00,0,USD
5006723580069,1820,50.00,2023-03-04T05:44:48-08:00,paid,fulfilled,N/A,0.00,50.00,0.00,0,USD
5007346663589,1821,9.49,2023-03-04T14:21:28-08:00,paid,fulfilled,N/A,50.00,51.49,0.00,0,USD
5010020794533,1822,50.25,2023-03-06T06:14:22-08:00,paid,fulfilled,N/A,12.88,51.49,3.64,0,USD
5013318303909,1823,39.99,2023-03-07T19:11:00-08:00,paid,fulfilled,N/A,0.00,34.99,0.00,0,USD
5013675180197,1824,1.62,2023-03-08T05:46:03-08:00,paid,fulfilled,N/A,4.00,1.50,0.12,85,USD
5014517186725,1825,48.24,2023-03-08T21:05:43-08:00,paid,fulfilled,N/A,0.00,33.24,0.00,0,USD
5016101388453,1826,28.99,2023-03-10T10:04:27-08:00,paid,fulfilled,N/A,10.00,33.99,0.00,0,USD
5017562972325,1827,40.74,2023-03-11T20:49:10-08:00,paid,fulfilled,N/A,0.00,35.74,0.00,0,USD
5027257909413,1828,30.68,2023-03-18T18:29:53-07:00,paid,fulfilled,N/A,8.31,33.99,0.00,0,USD
5027658399909,1829,60.61,2023-03-19T06:00:33-07:00,paid,fulfilled,N/A,12.38,60.99,0.00,56,USD
5027744120997,1830,30.68,2023-03-19T07:39:32-07:00,paid,fulfilled,N/A,8.31,33.99,0.00,0,USD
5030456164517,1831,28.24,2023-03-21T13:17:51-07:00,paid,fulfilled,N/A,10.00,33.24,0.00,0,USD
5031479574693,1832,14.75,2023-03-22T12:18:27-07:00,paid,fulfilled,N/A,0.00,10.75,0.00,169,USD
5034623565989,1833,40.74,2023-03-25T09:57:22-07:00,paid,fulfilled,N/A,0.00,35.74,0.00,0,USD
5038380581029,1834,38.99,2023-03-28T16:15:33-07:00,paid,fulfilled,N/A,0.00,33.99,0.00,453,USD
5039563407525,1835,38.24,2023-03-29T21:17:41-07:00,paid,fulfilled,N/A,0.00,33.24,0.00,0,USD
5039563440293,1836,219.00,2023-03-29T21:17:41-07:00,paid,fulfilled,N/A,0.00,189.00,0.00,0,USD
5039563473061,1837,57.49,2023-03-29T21:17:43-07:00,paid,fulfilled,N/A,0.00,49.49,0.00,0,USD
5039563538597,1838,38.24,2023-03-29T21:17:44-07:00,paid,fulfilled,N/A,0.00,33.24,0.00,453,USD
5039563604133,1839,38.24,2023-03-29T21:17:45-07:00,paid,fulfilled,N/A,0.00,33.24,0.00,453,USD
5039563636901,1840,48.24,2023-03-29T21:17:46-07:00,paid,fulfilled,N/A,0.00,33.24,0.00,0,USD
5039563669669,1841,38.24,2023-03-29T21:17:47-07:00,paid,fulfilled,N/A,0.00,33.24,0.00,453,USD
5039563702437,1842,38.24,2023-03-29T21:17:48-07:00,paid,fulfilled,N/A,0.00,33.24,0.00,453,USD
5039563735205,1843,55.49,2023-03-29T21:17:48-07:00,paid,fulfilled,N/A,0.00,47.49,0.00,0,USD
5039563767973,1844,38.24,2023-03-29T21:17:49-07:00,paid,fulfilled,N/A,0.00,33.24,0.00,0,USD
5039563800741,1845,38.24,2023-03-29T21:17:50-07:00,paid,fulfilled,N/A,0.00,33.24,0.00,453,USD
5039563833509,1846,55.49,2023-03-29T21:17:51-07:00,paid,fulfilled,N/A,0.00,47.49,0.00,0,USD
5039563866277,1847,38.24,2023-03-29T21:17:51-07:00,paid,fulfilled,N/A,0.00,33.24,0.00,0,USD
5039563899045,1848,38.24,2023-03-29T21:17:52-07:00,paid,fulfilled,N/A,0.00,33.24,0.00,453,USD
5039563931813,1849,38.24,2023-03-29T21:17:53-07:00,paid,fulfilled,N/A,0.00,33.24,0.00,0,USD
5039563964581,1850,38.24,2023-03-29T21:17:53-07:00,paid,fulfilled,N/A,0.00,33.24,0.00,0,USD
5039564095653,1851,55.49,2023-03-29T21:17:54-07:00,paid,fulfilled,N/A,0.00,47.49,0.00,0,USD
5039564128421,1852,38.24,2023-03-29T21:17:55-07:00,paid,fulfilled,N/A,0.00,33.24,0.00,453,USD
5039564193957,1853,55.49,2023-03-29T21:17:55-07:00,paid,fulfilled,N/A,0.00,47.49,0.00,0,USD
5039564226725,1854,38.24,2023-03-29T21:17:56-07:00,paid,fulfilled,N/A,0.00,33.24,0.00,0,USD
5039564259493,1855,38.24,2023-03-29T21:17:57-07:00,paid,fulfilled,N/A,0.00,33.24,0.00,453,USD
5039564292261,1856,38.24,2023-03-29T21:17:58-07:00,paid,fulfilled,N/A,0.00,33.24,0.00,0,USD
5039564325029,1857,38.24,2023-03-29T21:17:59-07:00,paid,fulfilled,N/A,0.00,33.24,0.00,453,USD
5039564357797,1858,38.24,2023-03-29T21:17:59-07:00,paid,fulfilled,N/A,0.00,33.24,0.00,0,USD
5039564423333,1859,38.24,2023-03-29T21:18:00-07:00,paid,fulfilled,N/A,0.00,33.24,0.00,0,USD
5039564456101,1860,57.49,2023-03-29T21:18:00-07:00,paid,fulfilled,N/A,0.00,49.49,0.00,0,USD
5041427775653,1861,38.24,2023-03-31T13:09:45-07:00,paid,fulfilled,N/A,0.00,33.24,0.00,453,USD
5041427906725,1862,38.24,2023-03-31T13:09:49-07:00,paid,fulfilled,N/A,0.00,33.24,0.00,0,USD
5042199756965,1863,5.94,2023-04-01T07:31:59-07:00,paid,fulfilled,N/A,0.00,1.50,0.44,85,USD
5044821491877,1864,144.50,2023-04-03T17:19:32-07:00,paid,fulfilled,N/A,25.50,170.00,0.00,0,USD
5044954398885,1865,72.25,2023-04-03T20:51:20-07:00,paid,fulfilled,N/A,12.75,85.00,0.00,0,USD
5045472002213,1866,74.50,2023-04-04T09:15:58-07:00,paid,fulfilled,N/A,12.75,87.25,0.00,0,USD
5047253237925,1867,6.75,2023-04-06T05:28:21-07:00,paid,fulfilled,N/A,4.00,6.75,0.00,0,USD
5049566036133,1868,58.11,2023-04-08T11:15:08-07:00,paid,fulfilled,N/A,15.38,61.49,0.00,509,USD
5049573146789,1869,62.67,2023-04-08T11:22:40-07:00,paid,fulfilled,N/A,15.38,61.49,4.56,56,USD
5051671314597,1870,29.62,2023-04-10T16:17:38-07:00,paid,fulfilled,N/A,9.88,39.50,0.00,0,USD
5054366482597,1871,33.99,2023-04-13T10:32:51-07:00,paid,fulfilled,N/A,5.00,33.99,0.00,0,USD
5058197192869,1872,94.72,2023-04-16T19:09:00-07:00,paid,fulfilled,N/A,10.00,99.72,0.00,0,USD
5066064953509,1873,40.74,2023-04-24T14:31:03-07:00,paid,fulfilled,N/A,0.00,35.74,0.00,0,USD
5067720851621,1874,38.99,2023-04-26T06:17:35-07:00,paid,fulfilled,N/A,10.00,33.99,0.00,453,USD
5068909052069,1875,28.99,2023-04-27T07:25:27-07:00,paid,fulfilled,N/A,10.00,33.99,0.00,0,USD
5069836353701,1876,40.74,2023-04-28T07:18:27-07:00,paid,fulfilled,N/A,0.00,35.74,0.00,0,USD
5070622195877,1877,90.75,2023-04-28T23:55:23-07:00,paid,fulfilled,N/A,24.50,100.25,0.00,0,USD
5070998405285,1878,31.80,2023-04-29T10:00:32-07:00,paid,fulfilled,N/A,8.94,35.74,0.00,0,USD
5071473016997,1879,38.24,2023-04-29T21:16:57-07:00,paid,fulfilled,N/A,0.00,33.24,0.00,0,USD
5071473049765,1880,38.24,2023-04-29T21:16:57-07:00,paid,fulfilled,N/A,0.00,33.24,0.00,453,USD
5071473082533,1881,57.49,2023-04-29T21:16:58-07:00,paid,fulfilled,N/A,0.00,49.49,0.00,0,USD
5071473115301,1882,38.24,2023-04-29T21:16:59-07:00,paid,fulfilled,N/A,0.00,33.24,0.00,453,USD
5071473148069,1883,38.24,2023-04-29T21:16:59-07:00,paid,fulfilled,N/A,0.00,33.24,0.00,453,USD
5071473180837,1884,38.24,2023-04-29T21:17:00-07:00,paid,fulfilled,N/A,0.00,33.24,0.00,453,USD
5071473246373,1885,55.49,2023-04-29T21:17:01-07:00,paid,fulfilled,N/A,0.00,47.49,0.00,0,USD
5071473279141,1886,38.24,2023-04-29T21:17:02-07:00,paid,fulfilled,N/A,0.00,33.24,0.00,453,USD
5071473311909,1887,38.24,2023-04-29T21:17:02-07:00,paid,fulfilled,N/A,0.00,33.24,0.00,0,USD
5071473377445,1888,38.24,2023-04-29T21:17:03-07:00,paid,fulfilled,N/A,0.00,33.24,0.00,453,USD
5071473410213,1889,38.24,2023-04-29T21:17:04-07:00,paid,fulfilled,N/A,0.00,33.24,0.00,0,USD
5071473442981,1890,38.24,2023-04-29T21:17:06-07:00,paid,fulfilled,N/A,0.00,33.24,0.00,453,USD
5071473475749,1891,38.24,2023-04-29T21:17:06-07:00,paid,fulfilled,N/A,0.00,33.24,0.00,0,USD
5071473508517,1892,38.24,2023-04-29T21:17:07-07:00,paid,fulfilled,N/A,0.00,33.24,0.00,0,USD
5071473541285,1893,55.49,2023-04-29T21:17:08-07:00,paid,fulfilled,N/A,0.00,47.49,0.00,0,USD
5071473574053,1894,38.24,2023-04-29T21:17:08-07:00,paid,fulfilled,N/A,0.00,33.24,0.00,453,USD
5071473606821,1895,55.49,2023-04-29T21:17:10-07:00,paid,fulfilled,N/A,0.00,47.49,0.00,0,USD
5071473639589,1896,38.24,2023-04-29T21:17:10-07:00,paid,fulfilled,N/A,0.00,33.24,0.00,453,USD
5071473737893,1897,38.24,2023-04-29T21:17:13-07:00,paid,fulfilled,N/A,0.00,33.24,0.00,0,USD
5071473803429,1898,38.24,2023-04-29T21:17:13-07:00,paid,fulfilled,N/A,0.00,33.24,0.00,453,USD
5071473836197,1899,38.24,2023-04-29T21:17:14-07:00,paid,fulfilled,N/A,0.00,33.24,0.00,0,USD
5071473934501,1900,38.24,2023-04-29T21:17:16-07:00,paid,fulfilled,N/A,0.00,33.24,0.00,0,USD
5071473967269,1901,38.24,2023-04-29T21:17:16-07:00,paid,fulfilled,N/A,0.00,33.24,0.00,0,USD
5071811379365,1902,0.00,2023-04-30T09:03:27-07:00,paid,fulfilled,N/A,0.00,0.00,0.00,0,USD
5073023369381,1903,38.24,2023-05-01T13:06:53-07:00,paid,fulfilled,N/A,0.00,33.24,0.00,0,USD
5077151318181,1904,40.74,2023-05-05T17:33:06-07:00,paid,fulfilled,N/A,0.00,35.74,0.00,453,USD
5078600843429,1905,40.74,2023-05-07T11:02:19-07:00,paid,fulfilled,N/A,0.00,35.74,0.00,0,USD
5078761537701,1906,56.99,2023-05-07T14:26:31-07:00,paid,fulfilled,N/A,0.00,48.99,0.00,453,USD
5079600005285,1907,127.50,2023-05-08T12:19:05-07:00,paid,,N/A,33.50,137.00,0.00,0,USD
5080584487077,1908,39.99,2023-05-09T13:38:45-07:00,paid,fulfilled,N/A,0.00,34.99,0.00,0,USD
5080801738917,1909,47.50,2023-05-09T18:58:21-07:00,paid,fulfilled,N/A,9.49,48.99,0.00,0,USD
5081614680229,1910,40.74,2023-05-10T15:55:48-07:00,paid,fulfilled,N/A,0.00,35.74,0.00,453,USD
5082078478501,1911,151.00,2023-05-11T06:01:10-07:00,paid,fulfilled,N/A,10.00,137.00,0.00,0,USD
5082260013221,1912,87.25,2023-05-11T09:40:21-07:00,paid,fulfilled,N/A,0.00,87.25,0.00,0,USD
5082788102309,1913,158.00,2023-05-11T21:07:43-07:00,refunded,fulfilled,N/A,0.00,134.00,0.00,0,USD
5083543634085,1914,115.25,2023-05-12T14:32:00-07:00,paid,fulfilled,N/A,0.00,100.25,0.00,0,USD
5084374106277,1915,38.24,2023-05-13T13:08:37-07:00,paid,fulfilled,N/A,0.00,33.24,0.00,453,USD
5084412510373,1916,158.00,2023-05-13T13:58:33-07:00,paid,fulfilled,N/A,0.00,134.00,0.00,0,USD
5084858417317,1917,115.25,2023-05-14T05:21:33-07:00,paid,fulfilled,N/A,0.00,100.25,0.00,0,USD
5085310222501,1918,40.74,2023-05-14T15:01:40-07:00,paid,fulfilled,N/A,0.00,35.74,0.00,0,USD
5085362749605,1919,38.24,2023-05-14T16:16:26-07:00,paid,fulfilled,N/A,0.00,33.24,0.00,0,USD
5086165926053,1920,47.49,2023-05-15T13:48:00-07:00,paid,fulfilled,N/A,10.00,49.49,0.00,0,USD
5091269640357,1921,102.25,2023-05-20T10:43:07-07:00,paid,fulfilled,N/A,0.00,102.25,0.00,0,USD
5096271085733,1922,40.74,2023-05-25T18:34:27-07:00,paid,fulfilled,N/A,0.00,35.74,0.00,0,USD
5099490771109,1923,0.00,2023-05-29T09:03:13-07:00,paid,fulfilled,N/A,0.00,0.00,0.00,0,USD
5100044583077,1924,48.24,2023-05-29T21:19:08-07:00,paid,fulfilled,N/A,0.00,33.24,0.00,453,USD
5100044648613,1925,38.24,2023-05-29T21:19:10-07:00,paid,fulfilled,N/A,0.00,33.24,0.00,0,USD
5100044714149,1926,38.24,2023-05-29T21:19:10-07:00,paid,fulfilled,N/A,0.00,33.24,0.00,453,USD
5100044746917,1927,38.24,2023-05-29T21:19:11-07:00,paid,fulfilled,N/A,0.00,33.24,0.00,453,USD
